title,url,publishedAt
Who Is Shivon Zilis? Meet the Mother of 3 of Elon Musk's 12 Children,https://www.eonline.com/news/1404242/who-is-shivon-zilis-meet-the-mother-of-3-of-elon-musks-12-children,2024-06-24T21:12:44Z
Elon Musk’s SpaceX Fails First Rocket Launch in 364 Launches,https://www.thedailybeast.com/elon-musks-spacex-fails-first-rocket-launch-in-364-launches,2024-07-12T18:07:57Z
Forbes Daily: The Venture Capitalists Backing Trump’s Reelection Bid,https://www.forbes.com/sites/daniellechemtob/2024/07/17/forbes-daily-the-venture-capitalists-backing-trumps-reelection-bid/,2024-07-17T12:31:01Z
"There’s Now 10,000 Active Satellites In Orbit. Most Belong To Elon Musk",https://www.forbes.com/sites/ericmack/2024/07/19/theres-now-10000-active-satellites-in-orbit-most-belong-to-elon-musk/,2024-07-19T13:58:47Z
Rumor Claims Jay Leno Signed Multi-Million CBS Deal for 'Non-Woke' Late Night Show. Here's the Truth,https://www.snopes.com//fact-check/jay-leno-cbs-deal/,2024-07-01T17:58:00Z
Elon Musk’s SpaceX is Tearing Up a Texas Town’s Bird Community,https://www.thedailybeast.com/elon-musks-spacex-is-tearing-up-a-texas-towns-bird-community,2024-07-07T16:38:18Z
Elon Musk’s Mars Fixation Leads to Push for More Rocket Launches in Texas,https://www.thedailybeast.com/elon-musks-mars-fixation-leads-to-push-for-more-rocket-launches-in-texas,2024-07-12T15:36:23Z
Funniest/Most Insightful Comments Of The Week At Techdirt,https://www.techdirt.com/2024/07/14/funniest-most-insightful-comments-of-the-week-at-techdirt-118/,2024-07-14T19:00:00Z
An SAP employee reported a workplace sexual assault. Now she's breaking her NDA.,https://www.businessinsider.com/former-sap-employee-breaks-nda-speaks-out-workplace-sexual-assault-2024-6,2024-06-25T10:12:01Z
Scientists Warn Starlink Could Screw Up the Ozone Layer,https://www.techdirt.com/2024/06/24/scientists-warn-starlink-could-screw-up-the-ozone-layer/,2024-06-24T22:38:23Z
SpaceX Reportedly Valued At Around $210 Billion In Planned Secondary Market Share Sale,https://www.forbes.com/sites/siladityaray/2024/06/27/spacex-reportedly-valued-at-around-210-billion-in-planned-secondary-market-share-sale/,2024-06-27T08:07:48Z
SpaceX Falcon 9 rocket suffers major malfunction during Starlink launch,https://www.cbsnews.com/news/spacex-falcon-9-second-stage-engine-catastrophic-in-flight-failure/,2024-07-12T05:43:46Z
Elon Musk abandons California over trans law,https://www.rt.com/business/601178-elon-musk-spacex-california/,2024-07-16T21:10:00Z
SpaceX’s Rocket Failure Could Cause Delays for Lots of Launches,https://www.universetoday.com/167743/spacexs-rocket-failure-could-cause-delays-for-lots-of-launches/,2024-07-12T20:22:44Z
Starlink teases 8Gbps internet speeds powered by its mobile gateway tech,https://www.neowin.net/news/starlink-teases-8gbps-internet-speeds-powered-by-its-mobile-gateway-tech/,2024-07-19T10:56:01Z
Opinion: The Daily Beast’s Winners and Losers of the Week,https://www.thedailybeast.com/the-daily-beasts-winners-and-losers-of-the-week,2024-07-13T16:14:23Z
Elon Musk moves SpaceX and X to Texas because California is too supporting of trans youth,https://www.advocate.com/news/elon-musk-companies-california-texas,2024-07-17T14:05:04Z
Musk to move SpaceX and X from CA over gender-identity law,https://www.bbc.com/news/articles/c1vd097z7rvo,2024-07-16T21:36:01Z
Largest Object Ever Flown Will By Caught,https://www.nextbigfuture.com/2024/06/largest-object-ever-flown-will-by-caught.html,2024-06-25T16:29:00Z
SpaceX ends streak of 334 flawless flights as Falcon 9 fails. Starlink survivors to die soon,https://www.neowin.net/news/spacex-ends-streak-of-334-flawless-flights-as-falcon-9-fails-starlink-survivors-to-die-soon/,2024-07-12T19:04:01Z
SpaceX Falcon 9 suffers in-flight catastrophic engine failure,https://www.cbsnews.com/video/spacex-falcon-9-suffers-in-flight-catastrophic-engine-failure/,2024-07-12T15:47:00Z
"Elon Musk says he's moving SpaceX, X headquarters from California to Texas",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_91cdf54a-4cd8-4407-81f1-2805be1544ad,2024-07-16T19:51:27Z
SpaceX and X Headquarters Moving from San Francisco to Austin Texas,https://www.nextbigfuture.com/2024/07/spacex-and-x-headquarters-moving-from-san-francisco-to-austin-texas.html,2024-07-16T23:01:44Z
Forbes Daily: Amazon Joins Exclusive Club With $2 Trillion Market Cap,https://www.forbes.com/sites/daniellechemtob/2024/06/27/forbes-daily-amazon-joins-exclusive-club-with-2-trillion-market-cap/,2024-06-27T11:55:30Z
99 SpaceX Raptor Engines Before New Mass Production of Thousands,https://www.nextbigfuture.com/2024/06/99-spacex-raptor-engines-before-new-mass-production-of-thousands.html,2024-06-24T20:58:37Z
"SpaceX's Falcon 9 rocket grounded after mishap in space, leaving fate of upcoming missions uncertain",https://www.cbc.ca/news/science/spacex-falcon9-grounded-1.7267904,2024-07-20T08:00:00Z
Elon Musk Finally Catches a Break in $500 Million Twitter Lawsuit,https://www.thedailybeast.com/elon-musk-finally-catches-a-break-in-dollar500-million-twitter-lawsuit,2024-07-10T17:24:11Z
Where will we be in space in 2049? A look at spaceflight over the next 25 years,https://www.space.com/spaceflight-evolution-next-25-years-moon-mars,2024-07-19T10:00:19Z
Musk to move SpaceX and X HQ over gender-identity law,https://www.bbc.com/news/articles/c1vd097z7rvo?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,2024-07-16T22:21:39Z
Starlink's mobile gateway tech achieves 8Gbps download speeds in offshore test,https://www.techspot.com/news/103900-starlink-mobile-gateway-tech-achieves-8gbps-download-speeds.html,2024-07-21T15:34:00Z
Musk To Move Companies Out Of California Over Transgender Law,https://www.ibtimes.com/musk-move-companies-out-california-over-transgender-law-3737110,2024-07-16T21:06:10Z
Russia’s Nuclear-Armed Spacecraft Could Supercharge Space War 1,https://www.forbes.com/sites/kevinholdenplatt/2024/07/21/russias-nuclear-armed-spacecraft-could-supercharge-space-war-1/,2024-07-21T20:09:37Z
"Elon Musk Cuts Ties With California and Announces Texas as New X, SpaceX Headquarters",https://sputnikglobe.com/20240717/elon-musk-cuts-ties-with-california-and-announces-texas-as-new-x-spacex-headquarters-1119397521.html,2024-07-17T05:49:29Z
Elon Musk has been tasked with destroying the space station in 2030,https://www.unexplained-mysteries.com/news/364951/elon-musk-has-been-tasked-with-destroying-the-space-station-in-2030,2024-06-27T11:57:06Z
SpaceX Falcon 9 malfunction imperils Starlink satellite mission,https://finance.yahoo.com/news/spacex-falcon-9-suffers-rare-124428598.html,2024-07-12T12:44:28Z
‘Killed By The Woke Mind Virus’: Elon Musk Opens Up About Eldest Son Coming Out As Trans,https://dailycaller.com/2024/07/22/elon-musk-opens-about-transgender-son-jordan-peterson/,2024-07-22T23:40:32Z
SpaceX’s Workhorse Rocket Is Grounded After Failure in Orbit,https://finance.yahoo.com/news/spacex-workhorse-rocket-grounded-failure-162735908.html,2024-07-12T16:27:35Z
SpaceX Experiences Rare Falcon 9 Failure,https://512pixels.net/2024/07/spacex-experiences-rare-falcon-9-failure/,2024-07-12T22:22:45Z
Robert Downey Jr. Joins Mel Gibson's 'Anti-Woke Movie Production Studio'?,https://www.snopes.com//fact-check/robert-downey-jr-mel-gibson/,2024-07-11T20:17:00Z
"Elon Musk to Move X, SpaceX HQs Out of California Over Pro-Trans Students Bill: ‘The Final Straw’",https://www.thewrap.com/elon-musk-moving-x-spacex-california-trans-rights/,2024-07-16T20:41:07Z
Elon Musk is moving X and SpaceX to Texas,https://www.theverge.com/2024/7/16/24200039/elon-musk-moving-x-spacex-headquarters-texas,2024-07-16T22:40:55Z
Tenth Double SpaceX Rocket Booster Landing,https://www.nextbigfuture.com/2024/06/tenth-double-spacex-rocket-booster-landing.html,2024-06-26T17:33:52Z
SpaceX Falcon 9 Grounded After Upper Stage Liquid Oxygen Leak,https://www.nextbigfuture.com/2024/07/spacex-falcon-9-grounded-after-upper-stage-liquid-oxygen-leak.html,2024-07-13T00:30:05Z
