title,url,publishedAt
Measuring the doughnut: A good and ecological life is possible for all,https://phys.org/news/2024-07-doughnut-good-ecological-life.html,2024-07-08T18:34:04Z
Tree ring records reveal influence of North Atlantic sea surface temperature fluctuations on climate,https://phys.org/news/2024-07-tree-reveal-north-atlantic-sea.html,2024-07-11T18:14:03Z
What 6 degrees of warming means for a community built on ice,https://www.vox.com/climate/358597/climate-extreme-heat-alaska-indigenous-solutions,2024-07-02T21:16:35Z
Warming Planet Threatens To Chill AIDS Fight,https://www.forbes.com/sites/jenniferlotito/2024/07/11/warming-planet-threatens-to-chill-aids-fight/,2024-07-11T18:12:55Z
Study reveals ancient Nile floods were highly variable during wetter climates,https://phys.org/news/2024-07-reveals-ancient-nile-highly-variable.html,2024-07-03T16:03:04Z
"Cities Need To Start Planning For Future Heatwaves, Experts Warn",https://www.forbes.com/sites/jamiehailstone/2024/07/18/cities-need-to-start-planning-for-future-heatwaves-experts-warn/,2024-07-18T07:25:30Z
New dataset reveals accelerated global soil phosphorus release at higher temperatures,https://phys.org/news/2024-07-dataset-reveals-global-soil-phosphorus.html,2024-07-15T13:46:03Z
"62% Of Voters Support Climate Action, Especially Women, New Study Finds",https://www.forbes.com/sites/joanmichelson2/2024/06/22/62-of-voters-support-climate-action-especially-women-new-study-finds/,2024-06-22T11:30:00Z
Why antibiotic resistance could make the last pandemic look minor,https://www.newscientist.com/article/mg26234971-400-why-antibiotic-resistance-could-make-the-last-pandemic-look-minor/,2024-06-24T16:00:00Z
Researchers make breakthrough discovery that could change how we produce rice — here's what they found,https://www.yahoo.com/news/researchers-breakthrough-discovery-could-change-013000370.html,2024-06-23T01:30:00Z
Everything About the Climate Is Changing—Except the Politics,https://www.theatlantic.com/technology/archive/2024/06/climate-change-trump-polarization-electric-vehicle/678837/?utm_source=feed,2024-06-28T17:50:00Z
How climate change is altering the Earth's rotation,https://phys.org/news/2024-07-climate-earth-rotation.html,2024-07-15T19:00:02Z
"Trump’s Environmental Agenda: Embrace Big Oil, Ignore the Climate Crisis",http://www.rollingstone.com/politics/politics-features/trump-agenda-big-oil-ignore-climate-crisis-1235047941/,2024-06-27T18:05:51Z
New study reveals impact of baseline choice on 2022 Yangtze River Valley heat wave extremity,https://phys.org/news/2024-06-reveals-impact-baseline-choice-yangtze.html,2024-06-25T14:41:34Z
Researchers reveal effects of climate change on above- and belowground biomass distribution on Tibetan plateau,https://phys.org/news/2024-06-reveal-effects-climate-belowground-biomass.html,2024-06-20T16:16:30Z
Southern Australia is freezing: How can it be so cold in a warming climate?,https://phys.org/news/2024-07-southern-australia-cold-climate.html,2024-07-05T14:31:03Z
Extreme heat waves highlight climate injustice while western countries fail to act—how governments can help,https://phys.org/news/2024-07-extreme-highlight-climate-injustice-western.html,2024-07-03T16:39:03Z
New fabric cools you down when it gets hot,https://www.futurity.org/new-fabric-reduces-heat-3236302/,2024-07-08T14:44:20Z
"Geoengineering the Climate Could Harm the Planet, U.N. Fears",https://subscriber.politicopro.com/article/eenews/2024/07/16/un-sees-geoengineering-as-one-new-risk-to-nature-00168372,2024-07-16T16:30:00Z
Cloud geoengineering could push heatwaves from US to Europe,https://www.newscientist.com/article/2436377-cloud-geoengineering-could-push-heatwaves-from-us-to-europe/,2024-06-21T10:00:46Z
Loss of oxygen in bodies of water identified as new tipping point,https://phys.org/news/2024-07-loss-oxygen-bodies.html,2024-07-15T14:12:49Z
Excessive heat hits countries around the world,https://www.bbc.com/news/articles/cjeexy2x3xro,2024-06-20T11:42:09Z
"Former U.S. Sen. Jim Inhofe, Defense Hawk Who Called Human-caused Climate Change a ‘Hoax,’ Dies at 89",https://time.com/6996467/jim-inhofe-dies-obituary/,2024-07-09T16:26:59Z
California Reports First Wildfire Death of the 2024 Season as Fires Persist Across the West,https://time.com/6998187/california-reports-first-wildfire-death-2024-season-blazes-persist/,2024-07-13T14:02:28Z
Rechargeable Travel Toothbrush/Skip the Rental Car Line/More Local Co-working,https://kk.org/cooltools/rechargeable-travel-toothbrush-skip-the-rental-car-line-more-local-co-working/,2024-07-04T15:00:00Z
Presidential Debate’s Climate Change Question Contrasts Biden Record with Trump Falsehoods,https://grist.org/politics/biden-trump-presidential-debate-climate-change-question-cnn-tapper-bash/,2024-06-28T14:30:00Z
Methane’s Climate Crisis Needs More than Satellites to Stop Emissions,https://www.scientificamerican.com/article/methanes-climate-crisis-needs-more-than-satellites-to-stop-emissions/,2024-07-15T11:00:00Z
"Sea ice's cooling power is waning faster than its area of extent, new study finds",https://phys.org/news/2024-07-sea-ice-cooling-power-waning.html,2024-07-17T18:32:03Z
Earth is getting hotter—so why is this summer so dismal in the UK?,https://phys.org/news/2024-07-earth-hotter-summer-dismal-uk.html,2024-07-11T15:00:02Z
Beluga Livestream Captures the Whales' Epic Summer Migration,https://www.mentalfloss.com/posts/watch-beluga-whale-livestream,2024-07-16T21:02:00Z
"Study finds early-onset El Niño means warmer winters in East Asia, and vice versa",https://phys.org/news/2024-07-early-onset-el-nio-warmer.html,2024-07-03T20:16:03Z
"Don't underestimate the increasingly warm summer temperatures, says Swiss expert",https://phys.org/news/2024-07-dont-underestimate-summer-temperatures-swiss.html,2024-07-18T20:54:04Z
‘Stark warning’ as global temperatures hit record levels for 13th month,https://www.aljazeera.com/news/2024/7/8/stark-warning-as-global-temperatures-hit-record-levels-for-13th-month,2024-07-08T11:35:40Z
Giant Viruses Discovered in Arctic Ice Could Slow Sea-Level Rise,https://subscriber.politicopro.com/article/eenews/2024/06/24/giant-viruses-in-arctic-ice-could-slow-sea-level-rise-00164488,2024-06-24T16:00:00Z
AC Costs Will Finally Be Covered for Public Housing Resident,https://subscriber.politicopro.com/article/eenews/2024/06/24/in-a-first-hud-will-pay-air-conditioning-bills-for-residents-00164455,2024-06-25T18:00:00Z
Building a Pause Button for Biology,https://www.cradle.xyz/page/problem-statement,2024-06-27T12:51:36Z
Global Warming Alert — Earth Has Passed 1.5° Celsius Milestone,https://cleantechnica.com/2024/07/09/global-warming-alert-earth-has-passed-1-5-celsius-milestone/,2024-07-09T11:05:17Z
"June sizzles to 13th straight monthly heat record. String may end soon, but dangerous heat won't",https://phys.org/news/2024-07-june-sizzles-13th-straight-monthly.html,2024-07-08T08:14:18Z
Exploring the radiative effects of precipitation on Arctic amplification and energy budget,https://phys.org/news/2024-07-exploring-effects-precipitation-arctic-amplification.html,2024-07-05T14:49:04Z
"'Not crazy to be optimistic' on climate tech, Gates tells investors",https://phys.org/news/2024-06-crazy-optimistic-climate-tech-gates.html,2024-06-28T07:50:01Z
Laser-powered methane leak detection,https://www.springwise.com/innovation/sustainability/lasers-detect-methane-emissions/,2024-07-08T04:55:00Z
Preparing for a Future of Extreme Heat Waves,https://www.project-syndicate.org/commentary/extreme-heat-preparedness-housing-transport-water-by-renzo-guinto-2024-07,2024-07-17T11:21:01Z
"June hottest on record, beating 2023 high: EU climate monitor",https://phys.org/news/2024-07-june-hottest-high-eu-climate.html,2024-07-08T08:20:00Z
Why planetary problems need a new approach to politics Essays,https://aeon.co/essays/why-planetary-problems-need-a-new-approach-to-politics,2024-07-16T11:13:27Z
Tourists Flock to Death Valley Despite Deadly U.S. Heat Wave,https://time.com/6996750/tourists-flock-death-valley-heat-wave/,2024-07-09T23:03:22Z
What Climate-Vulnerable Developing Countries Need Right Now,https://www.project-syndicate.org/commentary/unlocking-climate-finance-for-vulnerable-developing-countries-green-development-by-mia-amor-mottley-and-wale-edun-2024-06,2024-06-21T14:28:36Z
Heineken Bottles get transformed into Recycled Glassware and Lampshades,https://www.yankodesign.com/2024/07/09/heineken-bottles-get-transformed-into-recycled-glassware-and-lampshades/,2024-07-09T22:30:43Z
"These Houseplants May Actually Cool Your Home, According to Nasa Research - CNET",https://www.cnet.com/home/these-houseplants-may-actually-cool-your-home-according-to-nasa-research/,2024-06-24T11:51:00Z
Want a Cooler House? Buying These Houseplants Can Help,https://www.cnet.com/home/want-a-cooler-house-buying-these-houseplants-can-help/,2024-06-30T14:00:06Z
Our most meaningful solutions to the climate crisis are hidden in plain sight,https://www.vox.com/climate/358669/climate-indigenous-solutions-extreme-weather,2024-07-02T21:26:31Z
